ID,average_screen_time,predicted_well_being
1021315,2.9375,46.97771548320659
1021316,0.75,49.22385373384558
1021317,3.625,46.271786318720046
1021318,2.4375,47.49111851192407
1021319,3.0,46.9135401046169
1021320,3.5625,46.33596169730973
1021321,2.9375,46.97771548320659
1021322,2.25,47.68364464769313
1021323,0.9375,49.03132759807652
1021324,2.625,47.298592376155014
1021325,3.4375,46.4643124544891
1021326,2.8125,47.10606624038596
1021327,1.25,48.710450705128096
1021328,3.75,46.14343556154067
1021329,1.375,48.58209994794873
1021330,3.25,46.656838590258154
1021331,2.1875,47.74782002628281
1021334,1.8125,48.132872297820924
1021336,3.25,46.656838590258154
1021339,1.375,48.58209994794873
1021340,2.375,47.55529389051375
1021341,2.25,47.68364464769313
1021342,3.375,46.528487833078785
1021343,2.4375,47.49111851192407
1021344,2.5,47.42694313333438
1021345,2.0,47.94034616205187
1021347,0.3125,49.67308138397338
1021348,2.75,47.170241618975645
1021349,0.5,49.480555248204325
1021350,1.5625,48.38957381217967
1021351,2.625,47.298592376155014
1021352,2.375,47.55529389051375
1021353,0.75,49.22385373384558
1021354,3.5,46.400137075899416
1021355,0.6875,49.28802911243527
1021357,4.5,45.37333101846444
1021358,1.75,48.19704767641061
1021362,1.6875,48.2612230550003
1021363,1.0625,48.90297684089715
1021365,2.9375,46.97771548320659
1021366,2.5,47.42694313333438
1021367,1.0,48.96715221948684
1021368,1.3125,48.64627532653841
1021369,1.875,48.06869691923124
1021370,2.0,47.94034616205187
1021371,2.1875,47.74782002628281
1021372,2.1875,47.74782002628281
1021373,1.1875,48.774626083717784
1021374,1.8125,48.132872297820924
1021376,2.25,47.68364464769313
1021378,1.3125,48.64627532653841
1021379,2.875,47.04189086179627
1021381,1.0625,48.90297684089715
1021382,1.25,48.710450705128096
1021383,1.9375,48.004521540641555
1021384,3.4375,46.4643124544891
1021385,3.75,46.14343556154067
1021386,1.625,48.32539843358998
1021387,1.75,48.19704767641061
1021388,2.1875,47.74782002628281
1021390,1.375,48.58209994794873
1021391,2.375,47.55529389051375
1021392,1.5625,48.38957381217967
1021393,3.0,46.9135401046169
1021394,2.1875,47.74782002628281
1021395,2.625,47.298592376155014
1021396,0.9375,49.03132759807652
1021397,2.3125,47.61946926910344
1021398,2.625,47.298592376155014
1021401,3.25,46.656838590258154
1021402,2.875,47.04189086179627
1021403,4.0,45.88673404718193
1021404,2.375,47.55529389051375
1021407,1.5,48.45374919076936
1021408,2.625,47.298592376155014
1021409,1.9375,48.004521540641555
1021410,2.1875,47.74782002628281
1021411,0.8125,49.1596783552559
1021412,3.3125,46.59266321166847
1021413,2.4375,47.49111851192407
1021414,2.125,47.8119954048725
1021416,2.625,47.298592376155014
1021417,2.125,47.8119954048725
1021418,2.0,47.94034616205187
1021419,1.75,48.19704767641061
1021420,1.0,48.96715221948684
1021421,2.25,47.68364464769313
1021422,1.875,48.06869691923124
1021424,2.5625,47.362767754744695
1021425,1.625,48.32539843358998
1021426,2.875,47.04189086179627
1021428,3.125,46.78518934743753
1021430,2.1875,47.74782002628281
1021431,2.75,47.170241618975645
1021432,2.1875,47.74782002628281
1021433,1.375,48.58209994794873
1021434,1.3125,48.64627532653841
1021435,2.5,47.42694313333438
1021436,2.8125,47.10606624038596
1021437,3.125,46.78518934743753
1021438,3.0,46.9135401046169
1021439,2.5,47.42694313333438
1021440,1.1875,48.774626083717784
1021441,2.625,47.298592376155014
1021442,3.5,46.400137075899416
1021443,6.0,43.83312193231199
1021444,0.9375,49.03132759807652
1021445,3.4375,46.4643124544891
1021446,4.1875,45.694207911412875
1021448,1.875,48.06869691923124
1021449,1.875,48.06869691923124
1021450,3.875,46.0150848043613
1021452,1.0,48.96715221948684
1021453,2.375,47.55529389051375
1021454,0.9375,49.03132759807652
1021455,3.125,46.78518934743753
1021456,2.875,47.04189086179627
1021457,3.3125,46.59266321166847
1021458,2.6875,47.234416997565326
1021459,2.5,47.42694313333438
1021460,1.9375,48.004521540641555
1021461,2.875,47.04189086179627
1021462,3.0,46.9135401046169
1021465,1.375,48.58209994794873
1021467,2.75,47.170241618975645
1021468,4.25,45.630032532823186
1021469,1.375,48.58209994794873
1021470,2.75,47.170241618975645
1021471,3.5625,46.33596169730973
1021472,1.25,48.710450705128096
1021473,2.625,47.298592376155014
1021474,2.0,47.94034616205187
1021475,1.5625,48.38957381217967
1021476,7.0,42.80631587487702
1021477,2.375,47.55529389051375
1021478,1.0,48.96715221948684
1021479,1.6875,48.2612230550003
1021481,1.6875,48.2612230550003
1021482,1.75,48.19704767641061
1021483,1.4375,48.51792456935904
1021484,1.375,48.58209994794873
1021485,1.875,48.06869691923124
1021486,2.75,47.170241618975645
1021487,3.0,46.9135401046169
1021488,2.4375,47.49111851192407
1021489,1.0,48.96715221948684
1021490,3.5,46.400137075899416
1021491,3.375,46.528487833078785
1021492,3.125,46.78518934743753
1021493,2.4375,47.49111851192407
1021494,2.25,47.68364464769313
1021495,1.0625,48.90297684089715
1021496,0.9375,49.03132759807652
1021497,1.8125,48.132872297820924
1021498,2.75,47.170241618975645
1021499,1.25,48.710450705128096
1021500,3.375,46.528487833078785
1021502,0.9375,49.03132759807652
1021503,1.5,48.45374919076936
1021504,2.0625,47.876170783462186
1021505,3.8125,46.07926018295099
1021506,3.375,46.528487833078785
1021508,2.9375,46.97771548320659
1021509,2.25,47.68364464769313
1021510,2.5,47.42694313333438
1021511,3.25,46.656838590258154
1021512,1.75,48.19704767641061
1021515,3.8125,46.07926018295099
1021516,1.5625,48.38957381217967
1021517,1.3125,48.64627532653841
1021519,3.625,46.271786318720046
1021520,1.0625,48.90297684089715
1021521,1.5625,48.38957381217967
1021522,3.1875,46.72101396884784
1021524,1.75,48.19704767641061
1021525,1.9375,48.004521540641555
1021526,3.125,46.78518934743753
1021528,4.375,45.50168177564382
1021529,1.5,48.45374919076936
1021530,1.625,48.32539843358998
1021531,3.25,46.656838590258154
1021532,1.75,48.19704767641061
1021534,1.0625,48.90297684089715
1021536,1.875,48.06869691923124
1021537,2.125,47.8119954048725
1021539,2.0,47.94034616205187
1021540,2.125,47.8119954048725
1021541,1.375,48.58209994794873
1021542,1.375,48.58209994794873
1021543,1.625,48.32539843358998
1021544,3.25,46.656838590258154
1021545,2.25,47.68364464769313
1021546,2.25,47.68364464769313
1021547,1.1875,48.774626083717784
1021548,4.0625,45.822558668592244
1021550,4.375,45.50168177564382
1021552,3.125,46.78518934743753
1021553,1.25,48.710450705128096
1021555,3.6875,46.20761094013036
1021556,2.75,47.170241618975645
1021558,2.875,47.04189086179627
1021559,2.25,47.68364464769313
1021560,2.1875,47.74782002628281
1021562,3.5,46.400137075899416
1021563,2.3125,47.61946926910344
1021564,3.625,46.271786318720046
1021565,3.625,46.271786318720046
1021566,5.875,43.96147268949136
1021568,2.8125,47.10606624038596
1021569,1.0,48.96715221948684
1021570,3.0625,46.84936472602721
1021571,2.5625,47.362767754744695
1021572,2.75,47.170241618975645
1021575,1.625,48.32539843358998
1021578,5.125,44.73157723256759
1021579,4.875,44.98827874692633
1021580,1.4375,48.51792456935904
1021581,2.5,47.42694313333438
1021582,1.4375,48.51792456935904
1021583,2.1875,47.74782002628281
1021584,2.25,47.68364464769313
1021586,1.75,48.19704767641061
1021587,2.5,47.42694313333438
1021588,4.375,45.50168177564382
1021589,3.125,46.78518934743753
1021590,1.8125,48.132872297820924
1021591,4.625,45.24498026128507
1021592,0.75,49.22385373384558
1021593,5.25,44.60322647538822
1021594,5.75,44.089823446670735
1021595,2.1875,47.74782002628281
1021596,2.0625,47.876170783462186
1021597,3.125,46.78518934743753
1021598,2.75,47.170241618975645
1021599,3.875,46.0150848043613
1021600,0.875,49.09550297666621
1021601,1.4375,48.51792456935904
1021602,1.8125,48.132872297820924
1021603,1.75,48.19704767641061
1021604,2.375,47.55529389051375
1021605,1.125,48.838801462307465
1021607,1.125,48.838801462307465
1021608,1.125,48.838801462307465
1021610,2.25,47.68364464769313
1021611,1.875,48.06869691923124
1021612,2.125,47.8119954048725
1021613,2.375,47.55529389051375
1021614,2.25,47.68364464769313
1021615,3.125,46.78518934743753
1021617,0.875,49.09550297666621
1021618,4.0,45.88673404718193
1021620,1.75,48.19704767641061
1021622,3.5,46.400137075899416
1021623,4.0,45.88673404718193
1021624,1.25,48.710450705128096
1021625,1.6875,48.2612230550003
1021626,1.5,48.45374919076936
1021627,2.75,47.170241618975645
1021628,3.1875,46.72101396884784
1021629,2.5,47.42694313333438
1021630,2.0,47.94034616205187
1021631,3.375,46.528487833078785
1021632,2.875,47.04189086179627
1021633,5.125,44.73157723256759
1021634,5.25,44.60322647538822
1021636,2.5,47.42694313333438
1021637,1.6875,48.2612230550003
1021638,4.125,45.758383290002556
1021640,1.5,48.45374919076936
1021642,1.8125,48.132872297820924
1021643,1.8125,48.132872297820924
1021645,5.375,44.47487571820884
1021646,3.125,46.78518934743753
1021648,0.9375,49.03132759807652
1021649,1.6875,48.2612230550003
1021650,2.5625,47.362767754744695
1021653,4.0,45.88673404718193
1021654,3.75,46.14343556154067
1021657,3.125,46.78518934743753
1021658,3.625,46.271786318720046
1021659,3.5,46.400137075899416
1021660,1.5,48.45374919076936
1021661,1.6875,48.2612230550003
1021662,2.5,47.42694313333438
1021663,1.4375,48.51792456935904
1021664,2.5,47.42694313333438
1021665,0.875,49.09550297666621
1021666,1.0625,48.90297684089715
1021667,3.375,46.528487833078785
1021668,1.0,48.96715221948684
1021669,2.125,47.8119954048725
1021671,2.375,47.55529389051375
1021673,2.5625,47.362767754744695
1021674,3.25,46.656838590258154
1021675,1.4375,48.51792456935904
1021676,2.375,47.55529389051375
1021677,4.875,44.98827874692633
1021678,4.875,44.98827874692633
1021680,1.5625,48.38957381217967
1021681,1.5,48.45374919076936
1021682,3.1875,46.72101396884784
1021683,1.875,48.06869691923124
1021684,2.75,47.170241618975645
1021685,2.5,47.42694313333438
1021687,2.5,47.42694313333438
1021689,2.75,47.170241618975645
1021690,2.5625,47.362767754744695
1021692,1.5625,48.38957381217967
1021693,2.125,47.8119954048725
1021694,4.9375,44.924103368336645
1021695,3.125,46.78518934743753
1021696,1.6875,48.2612230550003
1021697,5.625,44.218174203850104
1021698,3.375,46.528487833078785
1021699,1.375,48.58209994794873
1021701,0.875,49.09550297666621
1021702,4.125,45.758383290002556
1021703,4.625,45.24498026128507
1021704,3.75,46.14343556154067
1021705,1.9375,48.004521540641555
1021706,2.75,47.170241618975645
1021707,4.625,45.24498026128507
1021708,2.1875,47.74782002628281
1021709,1.875,48.06869691923124
1021710,2.75,47.170241618975645
1021711,2.25,47.68364464769313
1021712,2.5625,47.362767754744695
1021713,2.125,47.8119954048725
1021715,2.5,47.42694313333438
1021716,4.625,45.24498026128507
1021717,1.75,48.19704767641061
1021718,3.0,46.9135401046169
1021719,1.0625,48.90297684089715
1021720,0.8125,49.1596783552559
1021721,0.9375,49.03132759807652
1021722,2.0,47.94034616205187
1021723,3.25,46.656838590258154
1021724,2.1875,47.74782002628281
1021725,2.0,47.94034616205187
1021727,2.6875,47.234416997565326
1021728,2.9375,46.97771548320659
1021729,2.6875,47.234416997565326
1021730,2.125,47.8119954048725
1021731,5.375,44.47487571820884
1021732,3.25,46.656838590258154
1021734,0.6875,49.28802911243527
1021735,0.8125,49.1596783552559
1021736,2.25,47.68364464769313
1021737,0.75,49.22385373384558
1021738,1.5625,48.38957381217967
1021740,2.625,47.298592376155014
1021741,4.75,45.1166295041057
1021742,0.0625,49.92978289833212
1021743,1.75,48.19704767641061
1021744,2.0,47.94034616205187
1021745,1.9375,48.004521540641555
1021747,3.625,46.271786318720046
1021749,1.375,48.58209994794873
1021751,1.125,48.838801462307465
1021752,0.8125,49.1596783552559
1021753,1.25,48.710450705128096
1021754,2.9375,46.97771548320659
1021755,1.9375,48.004521540641555
1021756,1.5625,48.38957381217967
1021757,1.75,48.19704767641061
1021758,1.25,48.710450705128096
1021759,0.8125,49.1596783552559
1021760,3.5,46.400137075899416
1021761,1.0625,48.90297684089715
1021762,1.5,48.45374919076936
1021763,1.8125,48.132872297820924
1021764,2.0,47.94034616205187
1021765,1.625,48.32539843358998
1021766,2.3125,47.61946926910344
1021767,1.625,48.32539843358998
1021768,2.75,47.170241618975645
1021769,1.0625,48.90297684089715
1021770,2.25,47.68364464769313
1021771,2.25,47.68364464769313
1021772,2.125,47.8119954048725
1021773,3.25,46.656838590258154
1021774,1.625,48.32539843358998
1021775,3.125,46.78518934743753
1021776,5.0,44.85992798974696
1021777,4.375,45.50168177564382
1021779,1.1875,48.774626083717784
1021780,1.6875,48.2612230550003
1021781,2.875,47.04189086179627
1021782,3.375,46.528487833078785
1021783,1.8125,48.132872297820924
1021784,1.75,48.19704767641061
1021785,7.0,42.80631587487702
1021786,3.75,46.14343556154067
1021787,3.0,46.9135401046169
1021788,2.25,47.68364464769313
1021789,2.8125,47.10606624038596
1021790,0.75,49.22385373384558
1021791,1.5,48.45374919076936
1021792,1.5,48.45374919076936
1021793,1.875,48.06869691923124
1021795,1.3125,48.64627532653841
1021797,2.5,47.42694313333438
1021799,1.875,48.06869691923124
1021800,2.125,47.8119954048725
1021801,2.25,47.68364464769313
1021803,1.125,48.838801462307465
1021804,2.25,47.68364464769313
1021805,2.375,47.55529389051375
1021806,2.1875,47.74782002628281
1021807,2.1875,47.74782002628281
1021808,3.0,46.9135401046169
1021809,1.3125,48.64627532653841
1021810,1.625,48.32539843358998
1021811,1.3125,48.64627532653841
1021812,2.1875,47.74782002628281
1021813,1.5625,48.38957381217967
1021814,2.0625,47.876170783462186
1021815,1.875,48.06869691923124
1021816,3.3125,46.59266321166847
1021817,1.5,48.45374919076936
1021818,3.0,46.9135401046169
1021819,1.3125,48.64627532653841
1021820,1.8125,48.132872297820924
1021821,2.25,47.68364464769313
1021822,3.125,46.78518934743753
1021823,4.125,45.758383290002556
1021825,1.25,48.710450705128096
1021826,2.875,47.04189086179627
1021827,2.0,47.94034616205187
1021828,3.875,46.0150848043613
1021829,3.25,46.656838590258154
1021830,2.625,47.298592376155014
1021832,4.0,45.88673404718193
1021833,2.875,47.04189086179627
1021834,4.875,44.98827874692633
1021837,1.6875,48.2612230550003
1021839,0.875,49.09550297666621
1021840,2.625,47.298592376155014
1021842,2.0,47.94034616205187
1021843,1.875,48.06869691923124
1021846,1.375,48.58209994794873
1021847,1.625,48.32539843358998
1021848,1.0625,48.90297684089715
1021849,2.6875,47.234416997565326
1021850,1.8125,48.132872297820924
1021851,2.0,47.94034616205187
1021853,2.0,47.94034616205187
1021854,2.0625,47.876170783462186
1021855,2.25,47.68364464769313
1021856,4.0,45.88673404718193
1021857,2.375,47.55529389051375
1021858,1.875,48.06869691923124
1021860,2.75,47.170241618975645
1021861,1.75,48.19704767641061
1021862,0.6875,49.28802911243527
1021863,2.5,47.42694313333438
1021864,1.375,48.58209994794873
1021865,2.375,47.55529389051375
1021867,0.75,49.22385373384558
1021869,2.75,47.170241618975645
1021870,0.3125,49.67308138397338
1021873,1.8125,48.132872297820924
1021874,1.875,48.06869691923124
1021875,0.9375,49.03132759807652
1021876,1.625,48.32539843358998
1021877,1.1875,48.774626083717784
1021880,2.0625,47.876170783462186
1021881,3.125,46.78518934743753
1021883,2.875,47.04189086179627
1021884,2.4375,47.49111851192407
1021886,1.5625,48.38957381217967
1021887,2.0625,47.876170783462186
1021888,2.375,47.55529389051375
1021890,3.1875,46.72101396884784
1021891,0.625,49.352204491024956
1021892,1.3125,48.64627532653841
1021893,2.5,47.42694313333438
1021894,2.0,47.94034616205187
1021895,3.25,46.656838590258154
1021896,1.0625,48.90297684089715
1021897,1.0,48.96715221948684
1021899,2.25,47.68364464769313
1021900,1.125,48.838801462307465
1021901,1.375,48.58209994794873
1021902,0.625,49.352204491024956
1021903,4.25,45.630032532823186
1021904,2.0,47.94034616205187
1021905,2.875,47.04189086179627
1021906,2.125,47.8119954048725
1021907,1.5,48.45374919076936
1021908,2.5625,47.362767754744695
1021909,0.75,49.22385373384558
1021910,1.75,48.19704767641061
1021911,2.0,47.94034616205187
1021914,2.5625,47.362767754744695
1021915,3.375,46.528487833078785
1021916,3.875,46.0150848043613
1021917,1.0,48.96715221948684
1021918,1.5,48.45374919076936
1021919,1.25,48.710450705128096
1021921,2.3125,47.61946926910344
1021922,2.375,47.55529389051375
1021923,1.8125,48.132872297820924
1021924,1.3125,48.64627532653841
1021925,1.625,48.32539843358998
1021926,2.125,47.8119954048725
1021927,3.1875,46.72101396884784
1021928,4.25,45.630032532823186
1021930,2.375,47.55529389051375
1021931,1.6875,48.2612230550003
1021932,1.75,48.19704767641061
1021933,1.625,48.32539843358998
1021934,2.0625,47.876170783462186
1021935,2.75,47.170241618975645
1021936,0.875,49.09550297666621
1021937,1.375,48.58209994794873
1021938,2.1875,47.74782002628281
1021940,1.6875,48.2612230550003
1021941,3.3125,46.59266321166847
1021942,2.0625,47.876170783462186
1021943,5.0,44.85992798974696
1021944,1.875,48.06869691923124
1021945,1.625,48.32539843358998
1021946,1.1875,48.774626083717784
1021948,4.375,45.50168177564382
1021949,0.75,49.22385373384558
1021951,1.0,48.96715221948684
1021953,0.75,49.22385373384558
1021954,2.75,47.170241618975645
1021955,0.6875,49.28802911243527
1021956,1.8125,48.132872297820924
1021957,1.375,48.58209994794873
1021958,1.5,48.45374919076936
1021959,2.375,47.55529389051375
1021960,0.9375,49.03132759807652
1021961,1.625,48.32539843358998
1021962,1.625,48.32539843358998
1021964,3.0,46.9135401046169
1021965,1.0625,48.90297684089715
1021966,0.5625,49.41637986961464
1021968,1.875,48.06869691923124
1021969,2.75,47.170241618975645
1021970,2.1875,47.74782002628281
1021972,2.9375,46.97771548320659
1021973,3.125,46.78518934743753
1021974,2.3125,47.61946926910344
1021975,2.375,47.55529389051375
1021976,3.125,46.78518934743753
1021979,3.4375,46.4643124544891
1021980,0.9375,49.03132759807652
1021982,3.25,46.656838590258154
1021983,1.625,48.32539843358998
1021984,2.0,47.94034616205187
1021985,2.4375,47.49111851192407
1021986,1.625,48.32539843358998
1021987,2.875,47.04189086179627
1021988,1.8125,48.132872297820924
1021989,3.625,46.271786318720046
1021990,0.6875,49.28802911243527
1021991,1.9375,48.004521540641555
1021992,1.3125,48.64627532653841
1021996,1.625,48.32539843358998
1021997,3.75,46.14343556154067
1021998,2.3125,47.61946926910344
1021999,0.625,49.352204491024956
1022002,1.375,48.58209994794873
1022003,2.125,47.8119954048725
1022005,3.875,46.0150848043613
1022006,5.875,43.96147268949136
1022007,2.3125,47.61946926910344
1022009,1.6875,48.2612230550003
1022011,3.5625,46.33596169730973
1022012,1.125,48.838801462307465
1022013,1.5,48.45374919076936
1022015,2.4375,47.49111851192407
1022016,1.0625,48.90297684089715
1022018,0.8125,49.1596783552559
1022019,0.5625,49.41637986961464
1022020,1.3125,48.64627532653841
1022021,1.375,48.58209994794873
1022023,1.0,48.96715221948684
1022024,3.125,46.78518934743753
1022026,3.875,46.0150848043613
1022027,1.625,48.32539843358998
1022028,2.375,47.55529389051375
1022029,0.5625,49.41637986961464
1022030,2.0,47.94034616205187
1022032,1.5,48.45374919076936
1022033,1.625,48.32539843358998
1022034,1.3125,48.64627532653841
1022035,1.0625,48.90297684089715
1022036,4.0,45.88673404718193
1022037,3.5,46.400137075899416
1022038,1.3125,48.64627532653841
1022039,3.375,46.528487833078785
1022040,2.25,47.68364464769313
1022041,4.0,45.88673404718193
1022042,3.0,46.9135401046169
1022043,2.875,47.04189086179627
1022044,3.25,46.656838590258154
1022045,2.3125,47.61946926910344
1022046,1.25,48.710450705128096
1022048,3.3125,46.59266321166847
1022049,1.625,48.32539843358998
1022050,2.1875,47.74782002628281
1022052,1.25,48.710450705128096
1022053,3.0,46.9135401046169
1022054,5.125,44.73157723256759
1022055,4.875,44.98827874692633
1022056,1.75,48.19704767641061
1022058,4.0,45.88673404718193
1022059,1.875,48.06869691923124
1022060,1.4375,48.51792456935904
1022061,1.5625,48.38957381217967
1022062,5.125,44.73157723256759
1022065,3.0,46.9135401046169
1022066,3.625,46.271786318720046
1022067,0.375,49.608906005383695
1022068,1.75,48.19704767641061
1022069,2.0,47.94034616205187
1022070,2.0625,47.876170783462186
1022071,2.625,47.298592376155014
1022072,1.875,48.06869691923124
1022074,2.875,47.04189086179627
1022075,3.375,46.528487833078785
1022076,2.75,47.170241618975645
1022078,4.875,44.98827874692633
1022079,2.875,47.04189086179627
1022080,2.9375,46.97771548320659
1022081,5.25,44.60322647538822
1022082,1.5625,48.38957381217967
1022085,3.625,46.271786318720046
1022087,1.875,48.06869691923124
1022088,2.0625,47.876170783462186
1022089,2.5,47.42694313333438
1022090,1.375,48.58209994794873
1022092,3.25,46.656838590258154
1022093,2.375,47.55529389051375
1022095,0.8125,49.1596783552559
1022096,1.4375,48.51792456935904
1022097,1.75,48.19704767641061
1022098,2.125,47.8119954048725
1022099,2.625,47.298592376155014
1022100,1.1875,48.774626083717784
1022101,2.25,47.68364464769313
1022102,3.4375,46.4643124544891
1022103,3.625,46.271786318720046
1022104,2.4375,47.49111851192407
1022105,2.1875,47.74782002628281
1022106,2.25,47.68364464769313
1022107,1.625,48.32539843358998
1022110,0.5625,49.41637986961464
1022111,2.125,47.8119954048725
1022113,1.25,48.710450705128096
1022118,1.75,48.19704767641061
1022119,4.5,45.37333101846444
1022120,2.8125,47.10606624038596
1022121,3.875,46.0150848043613
1022122,1.75,48.19704767641061
1022123,3.625,46.271786318720046
1022124,3.375,46.528487833078785
1022125,1.375,48.58209994794873
1022126,1.8125,48.132872297820924
1022128,4.5,45.37333101846444
1022129,4.125,45.758383290002556
1022130,1.625,48.32539843358998
1022131,2.5,47.42694313333438
1022132,3.125,46.78518934743753
1022133,4.625,45.24498026128507
1022134,3.0,46.9135401046169
1022135,2.5,47.42694313333438
1022137,5.6875,44.153998825260416
1022139,2.875,47.04189086179627
1022140,3.25,46.656838590258154
1022141,1.6875,48.2612230550003
1022142,2.875,47.04189086179627
1022143,0.875,49.09550297666621
1022144,3.625,46.271786318720046
1022145,3.0,46.9135401046169
1022146,2.875,47.04189086179627
1022148,1.75,48.19704767641061
1022150,4.0,45.88673404718193
1022151,3.75,46.14343556154067
1022152,2.1875,47.74782002628281
1022153,2.375,47.55529389051375
1022154,2.375,47.55529389051375
1022155,1.3125,48.64627532653841
1022156,3.625,46.271786318720046
1022157,5.1875,44.6674018539779
1022158,5.0,44.85992798974696
1022161,3.125,46.78518934743753
1022162,2.125,47.8119954048725
1022163,2.5,47.42694313333438
1022165,1.1875,48.774626083717784
1022166,3.5,46.400137075899416
1022168,1.5625,48.38957381217967
1022169,2.1875,47.74782002628281
1022170,1.875,48.06869691923124
1022171,2.375,47.55529389051375
1022172,1.625,48.32539843358998
1022173,2.4375,47.49111851192407
1022174,1.9375,48.004521540641555
1022175,2.8125,47.10606624038596
1022176,3.0625,46.84936472602721
1022177,2.5,47.42694313333438
1022178,2.0,47.94034616205187
1022179,2.625,47.298592376155014
1022180,1.0625,48.90297684089715
1022181,2.5,47.42694313333438
1022182,2.1875,47.74782002628281
1022183,1.375,48.58209994794873
1022184,1.5,48.45374919076936
1022185,1.25,48.710450705128096
1022186,1.1875,48.774626083717784
1022187,1.4375,48.51792456935904
1022188,4.0,45.88673404718193
1022189,3.25,46.656838590258154
1022190,2.125,47.8119954048725
1022196,2.75,47.170241618975645
1022197,2.125,47.8119954048725
1022198,0.875,49.09550297666621
1022200,3.25,46.656838590258154
1022201,2.5625,47.362767754744695
1022202,2.9375,46.97771548320659
1022203,3.25,46.656838590258154
1022204,2.75,47.170241618975645
1022205,2.875,47.04189086179627
1022206,3.0625,46.84936472602721
1022207,0.75,49.22385373384558
1022208,1.3125,48.64627532653841
1022209,3.25,46.656838590258154
1022211,1.625,48.32539843358998
1022212,2.125,47.8119954048725
1022213,4.625,45.24498026128507
1022214,1.0625,48.90297684089715
1022215,6.25,43.576420417953244
1022216,2.0,47.94034616205187
1022217,3.5,46.400137075899416
1022218,2.25,47.68364464769313
1022220,3.0,46.9135401046169
1022221,3.0625,46.84936472602721
1022222,2.0,47.94034616205187
1022224,2.6875,47.234416997565326
1022225,2.125,47.8119954048725
1022226,4.0,45.88673404718193
1022227,3.0625,46.84936472602721
1022228,1.3125,48.64627532653841
1022229,2.125,47.8119954048725
1022230,3.375,46.528487833078785
1022231,3.5625,46.33596169730973
1022232,1.375,48.58209994794873
1022233,1.625,48.32539843358998
1022234,2.0,47.94034616205187
1022235,2.5,47.42694313333438
1022236,2.5,47.42694313333438
1022237,4.0,45.88673404718193
1022238,2.25,47.68364464769313
1022241,2.0,47.94034616205187
1022242,1.8125,48.132872297820924
1022244,2.75,47.170241618975645
1022246,4.4375,45.43750639705413
1022247,0.6875,49.28802911243527
1022251,5.25,44.60322647538822
1022252,3.625,46.271786318720046
1022253,3.875,46.0150848043613
1022254,4.375,45.50168177564382
1022255,1.5625,48.38957381217967
1022257,4.75,45.1166295041057
1022258,2.5625,47.362767754744695
1022259,0.625,49.352204491024956
1022260,2.125,47.8119954048725
1022261,1.625,48.32539843358998
1022262,1.375,48.58209994794873
1022264,2.125,47.8119954048725
1022265,1.125,48.838801462307465
1022266,4.125,45.758383290002556
1022267,1.5,48.45374919076936
1022268,2.0,47.94034616205187
1022270,2.625,47.298592376155014
1022271,2.0,47.94034616205187
1022272,3.125,46.78518934743753
1022273,1.5625,48.38957381217967
1022274,2.625,47.298592376155014
1022275,2.125,47.8119954048725
1022277,0.625,49.352204491024956
1022278,3.25,46.656838590258154
1022279,1.625,48.32539843358998
1022281,0.75,49.22385373384558
1022282,2.0,47.94034616205187
1022283,1.75,48.19704767641061
1022284,2.625,47.298592376155014
1022285,4.875,44.98827874692633
1022286,3.0,46.9135401046169
1022288,2.375,47.55529389051375
1022289,3.4375,46.4643124544891
1022290,2.875,47.04189086179627
1022291,5.625,44.218174203850104
1022292,2.375,47.55529389051375
1022293,1.0,48.96715221948684
1022294,3.0,46.9135401046169
1022295,1.75,48.19704767641061
1022297,2.25,47.68364464769313
1022298,1.125,48.838801462307465
1022300,2.125,47.8119954048725
1022301,2.0,47.94034616205187
1022303,1.875,48.06869691923124
1022304,4.625,45.24498026128507
1022305,5.375,44.47487571820884
1022306,4.0,45.88673404718193
1022307,1.5,48.45374919076936
1022308,3.125,46.78518934743753
1022309,3.0625,46.84936472602721
1022310,2.5625,47.362767754744695
1022312,2.0,47.94034616205187
1022313,3.1875,46.72101396884784
1022314,3.25,46.656838590258154
1022315,1.125,48.838801462307465
1022316,0.6875,49.28802911243527
1022317,2.5,47.42694313333438
1022318,1.125,48.838801462307465
1022319,2.875,47.04189086179627
1022320,1.875,48.06869691923124
1022321,1.8125,48.132872297820924
1022322,1.0625,48.90297684089715
1022323,3.5,46.400137075899416
1022324,1.6875,48.2612230550003
1022325,0.9375,49.03132759807652
1022326,2.3125,47.61946926910344
1022327,1.5,48.45374919076936
1022329,4.125,45.758383290002556
1022331,3.25,46.656838590258154
1022332,2.8125,47.10606624038596
1022333,2.75,47.170241618975645
1022336,2.5,47.42694313333438
1022338,1.4375,48.51792456935904
1022339,1.875,48.06869691923124
1022340,1.5,48.45374919076936
1022341,4.125,45.758383290002556
1022342,4.0,45.88673404718193
1022343,2.0,47.94034616205187
1022345,0.75,49.22385373384558
1022346,2.6875,47.234416997565326
1022348,1.625,48.32539843358998
1022349,2.5,47.42694313333438
1022350,2.375,47.55529389051375
1022351,2.125,47.8119954048725
1022353,4.25,45.630032532823186
1022354,1.25,48.710450705128096
1022355,1.3125,48.64627532653841
1022356,1.8125,48.132872297820924
1022357,2.0,47.94034616205187
1022360,2.625,47.298592376155014
1022361,1.875,48.06869691923124
1022362,1.75,48.19704767641061
1022363,2.8125,47.10606624038596
1022364,1.375,48.58209994794873
1022365,2.0,47.94034616205187
